destination_port,duration,packet_count,byte_count,connection_rate,threat_label
22,11945868,21,2008,4.436680533,SSH-Patator
22,11116345,23,2008,4.9476694,SSH-Patator
22,10570183,22,2008,5.108710038,SSH-Patator
22,12237458,21,2008,4.330964813,SSH-Patator
22,11620954,21,2008,4.560727114,SSH-Patator
22,12073669,21,2024,4.389717823,SSH-Patator
22,12766152,19,2008,3.916606978,SSH-Patator
22,11838737,21,2008,4.476828905,SSH-Patator
22,12509826,21,2008,4.316606802,SSH-Patator
22,12055856,21,2008,4.396203803,SSH-Patator
22,12509697,23,2024,4.316651315,SSH-Patator
22,10741234,21,2008,4.934256157,SSH-Patator
22,11534354,21,2008,4.508271551,SSH-Patator
22,12254223,21,2008,4.325039621,SSH-Patator
22,11619602,21,2008,4.561257778,SSH-Patator
22,11945982,21,2008,4.436638193,SSH-Patator
22,13162876,21,2008,4.026475673,SSH-Patator
22,12262115,21,2008,4.322255989,SSH-Patator
22,12272847,22,2008,4.399957076,SSH-Patator
22,13490015,19,2008,3.7064451,SSH-Patator
22,11576821,21,2008,4.578113456,SSH-Patator
22,11911771,21,2008,4.449380365,SSH-Patator
22,12476702,21,2008,4.247917438,SSH-Patator
22,12005432,21,2008,4.414668293,SSH-Patator
22,11726902,21,2008,4.519522718,SSH-Patator
22,12268323,21,2008,4.238558114,SSH-Patator
22,423,2,24,7092.198582,SSH-Patator
22,12004531,21,2008,4.414999636,SSH-Patator
22,13524917,21,2008,3.918693179,SSH-Patator
22,13039243,21,2008,4.06465314,SSH-Patator
22,11984593,21,2008,4.422344589,SSH-Patator
22,12938017,21,2008,4.096454658,SSH-Patator
22,14083321,21,2008,3.763316905,SSH-Patator
22,10334043,21,2024,5.031912486,SSH-Patator
22,12968643,21,2008,4.086780706,SSH-Patator
22,13574727,22,2008,4.051646858,SSH-Patator
22,13416735,23,2008,4.099358003,SSH-Patator
22,11722357,25,2008,4.862503334,SSH-Patator
22,11857728,19,2008,4.21665938,SSH-Patator
22,11528353,21,2008,4.597360959,SSH-Patator
22,11723945,21,2008,4.520662627,SSH-Patator
22,12487154,19,2008,4.084197248,SSH-Patator
22,11529850,21,2008,4.596764052,SSH-Patator
22,11336929,21,2024,4.67498738,SSH-Patator
22,11192026,21,2008,4.735514374,SSH-Patator
22,11315696,21,2008,4.68375962,SSH-Patator
22,12497475,21,2008,4.240856653,SSH-Patator
22,11708213,21,2008,4.526736915,SSH-Patator
22,13536205,21,2008,3.915425335,SSH-Patator
22,12082733,21,2008,4.386424826,SSH-Patator
22,13109180,21,2008,4.042968363,SSH-Patator
22,11996595,21,2008,4.417920252,SSH-Patator
22,13340867,23,2008,4.122670588,SSH-Patator
22,11007306,21,2008,4.814983793,SSH-Patator
22,12729650,22,2008,4.320621541,SSH-Patator
22,12052436,24,2008,4.646363606,SSH-Patator
22,14168130,21,2008,3.740790069,SSH-Patator
22,11488057,22,2008,4.70053378,SSH-Patator
22,12815694,21,2024,4.135554423,SSH-Patator
22,13457393,19,2008,3.715429876,SSH-Patator
22,12882758,21,2008,4.114025894,SSH-Patator
22,12120714,21,2008,4.372679695,SSH-Patator
22,11617126,21,2008,4.476150125,SSH-Patator
22,11053708,22,2008,4.88523851,SSH-Patator
22,11795532,21,2008,4.493226757,SSH-Patator
22,13449248,21,2008,3.940740776,SSH-Patator
22,11653543,21,2008,4.547973093,SSH-Patator
22,18124,3,24,220.7018318,SSH-Patator
22,12456734,21,2008,4.254726801,SSH-Patator
22,11996385,21,2008,4.417997588,SSH-Patator
22,11794510,22,2008,4.578401307,SSH-Patator
22,12066397,21,2008,4.392363354,SSH-Patator
22,11987012,21,2008,4.421452152,SSH-Patator
22,227,2,0,13215.85903,SSH-Patator
22,11908952,23,2008,4.61837448,SSH-Patator
22,12418205,21,2008,4.267927611,SSH-Patator
22,12250559,21,2008,4.32633319,SSH-Patator
22,12596919,25,2008,4.524915974,SSH-Patator
22,12286754,23,2008,4.476365361,SSH-Patator
22,11810888,22,1992,4.656720138,SSH-Patator
22,10822408,21,2008,4.897246528,SSH-Patator
22,11835570,19,2008,4.224553613,SSH-Patator
22,12363594,22,2008,4.367662024,SSH-Patator
22,13271756,21,2008,4.068790897,SSH-Patator
22,12836796,21,2008,4.128756116,SSH-Patator
22,12528625,21,2008,4.150495366,SSH-Patator
22,11155899,19,2008,4.481933729,SSH-Patator
22,12158015,21,2008,4.359264238,SSH-Patator
22,12084738,21,2008,4.385697067,SSH-Patator
22,11685867,22,2008,4.70653996,SSH-Patator
22,13080151,21,2008,4.051940991,SSH-Patator
22,11680134,19,2008,4.280772806,SSH-Patator
22,10983354,22,2008,4.916530961,SSH-Patator
22,12085313,19,2008,4.13725321,SSH-Patator
22,12508719,22,2008,4.396933051,SSH-Patator
22,12103604,21,2008,4.37886104,SSH-Patator
22,12206399,21,2008,4.341984888,SSH-Patator
22,11582506,20,2008,4.575866397,SSH-Patator
22,11785356,21,2008,4.497106409,SSH-Patator
22,123,1,0,16260.1626,SSH-Patator
22,10613879,22,2008,5.087678124,SSH-Patator
22,10403875,21,2008,5.094255746,SSH-Patator
22,13182168,21,2008,4.020582957,SSH-Patator
22,13964135,22,2008,3.867049409,SSH-Patator
22,12978271,21,2008,4.083748906,SSH-Patator
22,12113528,21,2008,4.292721328,SSH-Patator
22,12544463,21,2024,4.224971607,SSH-Patator
22,12941814,21,2008,4.095252798,SSH-Patator
22,13401312,22,2008,4.02945622,SSH-Patator
22,11494439,21,2008,4.523926744,SSH-Patator
22,12257956,21,2008,4.323722487,SSH-Patator
22,11982552,21,2008,4.423097851,SSH-Patator
22,12412915,21,2008,4.26974647,SSH-Patator
22,12313485,20,2008,4.30422419,SSH-Patator
22,11555321,21,2024,4.586631561,SSH-Patator
22,13902866,21,2008,3.812163622,SSH-Patator
22,12237243,21,2008,4.331040905,SSH-Patator
22,10998719,21,2008,4.818742983,SSH-Patator
22,12383187,22,2024,4.360751396,SSH-Patator
22,12376944,19,2008,4.039769429,SSH-Patator
22,11788562,21,2008,4.580711371,SSH-Patator
22,11942206,22,2008,4.605514258,SSH-Patator
22,12529751,21,2008,4.150122377,SSH-Patator
22,12291472,21,2008,4.311932696,SSH-Patator
22,13270428,21,2008,3.99384255,SSH-Patator
22,12679935,21,2008,4.179832152,SSH-Patator
22,10917588,20,2024,4.854552123,SSH-Patator
22,11654708,21,2008,4.547518479,SSH-Patator
22,11706191,23,2008,4.783793465,SSH-Patator
22,12454041,21,2008,4.255646822,SSH-Patator
22,13071435,21,2008,4.054642815,SSH-Patator
22,12803153,22,2008,4.295816819,SSH-Patator
22,11293313,21,2008,4.693042688,SSH-Patator
22,12749283,22,2008,4.235532304,SSH-Patator
22,37337,2,0,53.56616761,SSH-Patator
22,12177381,19,2024,4.105973197,SSH-Patator
22,12080347,20,2008,4.387291193,SSH-Patator
22,14732969,21,2008,3.597374026,SSH-Patator
22,12585921,22,2008,4.369962278,SSH-Patator
22,12194704,23,2008,4.510154572,SSH-Patator
22,13987749,23,2056,3.93201222,SSH-Patator
22,11797063,20,2008,4.492643635,SSH-Patator
22,11856741,21,2008,4.470031014,SSH-Patator
22,2467434,14,1128,10.5372626,SSH-Patator
22,11395665,21,1992,4.65089137,SSH-Patator
22,11824907,21,2008,4.56663211,SSH-Patator
22,12381673,22,2008,4.361284618,SSH-Patator
22,11640118,21,2024,4.553218447,SSH-Patator
22,11452286,22,2008,4.802534621,SSH-Patator
22,11935547,22,2008,4.524300394,SSH-Patator
22,11797398,21,2008,4.492516062,SSH-Patator
22,11997725,21,2008,4.417504152,SSH-Patator
22,13026541,22,2008,4.222149226,SSH-Patator
22,11955597,21,2008,4.433070134,SSH-Patator
22,11841172,23,2008,4.560359397,SSH-Patator
22,13178852,19,2008,3.793957167,SSH-Patator
22,11806811,22,2008,4.573631271,SSH-Patator
22,11509951,21,2008,4.604711176,SSH-Patator
22,11968938,21,2024,4.428128878,SSH-Patator
22,12248021,23,2008,4.490521367,SSH-Patator
22,12073555,24,2008,4.638236211,SSH-Patator
22,11925403,21,2008,4.360439643,SSH-Patator
22,14074742,21,2008,3.765610766,SSH-Patator
22,10699194,21,2008,4.953644172,SSH-Patator
22,13368247,22,2008,4.039422671,SSH-Patator
22,13295997,19,2008,3.760530331,SSH-Patator
22,11583739,26,2136,5.352330539,SSH-Patator
22,12251669,23,2648,4.570805822,SSH-Patator
22,12152641,21,2008,4.361191942,SSH-Patator
22,11685478,21,2008,4.535544032,SSH-Patator
22,13280994,21,2008,3.990665157,SSH-Patator
22,12196435,19,2008,4.099558601,SSH-Patator
22,11094505,21,2008,4.777139674,SSH-Patator
22,972,2,0,3086.419753,SSH-Patator
22,11550358,21,2008,4.588602362,SSH-Patator
22,12362078,21,2008,4.287305095,SSH-Patator
22,13428165,22,2200,4.319279663,SSH-Patator
22,13074927,19,1992,3.824113129,SSH-Patator
22,12856615,21,2008,4.122391469,SSH-Patator
22,13582804,22,2008,3.97561505,SSH-Patator
22,11957583,21,2008,4.432333859,SSH-Patator
22,11621514,21,1992,4.560507349,SSH-Patator
22,13243636,21,2008,4.001922131,SSH-Patator
22,12645172,20,2008,4.191322981,SSH-Patator
22,11471927,21,2008,4.61997361,SSH-Patator
22,12900663,19,2008,4.030800588,SSH-Patator
22,12483856,21,2008,4.245483126,SSH-Patator
22,12691098,21,2008,4.176155601,SSH-Patator
22,11731702,19,2008,4.261956194,SSH-Patator
22,13395247,21,2008,3.956627302,SSH-Patator
22,12503052,21,2024,4.238965014,SSH-Patator
22,12323633,21,2008,4.30067984,SSH-Patator
22,11864763,22,2008,4.635575106,SSH-Patator
22,13098041,21,2008,3.970059339,SSH-Patator
22,158,1,0,12658.22785,SSH-Patator
22,11848912,21,2008,4.472984524,SSH-Patator
22,12819650,21,2008,4.134278237,SSH-Patator
22,13493403,22,2008,4.001955622,SSH-Patator
22,11835690,22,2008,4.562471643,SSH-Patator
22,11897108,21,2008,4.454864157,SSH-Patator
22,12177144,21,2008,4.270295235,SSH-Patator
22,10555108,21,2008,5.021265533,SSH-Patator
22,13055247,21,2008,4.059670415,SSH-Patator
22,12890742,21,2008,4.189052888,SSH-Patator
22,12481607,21,2008,4.246248099,SSH-Patator
22,13787677,21,2008,3.844012302,SSH-Patator
22,11913120,23,1992,4.616758666,SSH-Patator
22,13499157,22,2024,4.000249793,SSH-Patator
22,13381454,19,2008,3.736514732,SSH-Patator
22,11579160,21,2008,4.577188673,SSH-Patator
22,12861096,21,2008,4.120955166,SSH-Patator
22,12280121,21,2008,4.234485963,SSH-Patator
22,12528781,21,2008,4.230259911,SSH-Patator
22,12477090,21,2024,4.247785341,SSH-Patator
22,11643583,21,2008,4.637747676,SSH-Patator
22,11819186,24,2008,4.822667145,SSH-Patator
22,10806912,21,2008,4.811735304,SSH-Patator
22,12972305,21,2008,4.085627034,SSH-Patator
22,12252980,21,2008,4.325478373,SSH-Patator
22,11442193,19,2008,4.3697917,SSH-Patator
22,11609648,19,2008,4.306762789,SSH-Patator
22,12951616,19,2008,3.860522116,SSH-Patator
22,11603232,21,2008,4.567692864,SSH-Patator
22,13625365,19,2008,3.669626465,SSH-Patator
22,12345178,21,2024,4.293174226,SSH-Patator
22,11360524,21,2008,4.665277764,SSH-Patator
22,13011303,21,2008,4.073381428,SSH-Patator
22,11360252,19,2008,4.401310816,SSH-Patator
22,2430108,13,1128,9.876104272,SSH-Patator
22,748,2,0,4010.695187,SSH-Patator
22,11607996,21,2008,4.479670737,SSH-Patator
22,11506906,21,2008,4.605929691,SSH-Patator
22,11226466,22,2008,4.810062223,SSH-Patator
22,13817259,22,2008,3.980528989,SSH-Patator
22,11823814,21,2008,4.482479173,SSH-Patator
22,11534004,21,2024,4.595108516,SSH-Patator
22,11222677,21,2024,4.722580896,SSH-Patator
22,12092623,20,2008,4.382837371,SSH-Patator
22,11972689,21,2008,4.426741562,SSH-Patator
22,12278726,21,2008,4.316408722,SSH-Patator
22,11696585,21,2008,4.616732149,SSH-Patator
22,11257031,21,2008,4.70816861,SSH-Patator
22,12236407,21,2008,4.331336805,SSH-Patator
22,12572847,21,2024,4.215433465,SSH-Patator
22,13787187,21,2024,3.844148919,SSH-Patator
22,10710565,21,2008,4.948385076,SSH-Patator
22,10994338,21,2024,4.820663145,SSH-Patator
22,11043425,19,2008,4.527580891,SSH-Patator
22,11773311,21,2008,4.501707294,SSH-Patator
22,10795325,21,2008,4.909532599,SSH-Patator
22,12044221,20,2008,4.400450639,SSH-Patator
22,11286396,21,2008,4.695918874,SSH-Patator
22,14166354,25,2008,4.023618215,SSH-Patator
22,11952583,21,2008,4.434187991,SSH-Patator
22,12139535,23,2008,4.530651298,SSH-Patator
22,11398811,22,2008,4.737336201,SSH-Patator
22,13166509,20,2008,4.025364658,SSH-Patator
22,11865994,23,2008,4.635094203,SSH-Patator
22,11339783,20,2008,4.673810778,SSH-Patator
22,11166202,21,2008,4.746466166,SSH-Patator
22,10627591,22,2008,5.175208568,SSH-Patator
22,12206255,21,2008,4.342036112,SSH-Patator
22,12924116,22,2008,4.178235479,SSH-Patator
22,14203117,22,2008,3.80198234,SSH-Patator
22,11554537,21,2008,4.500396684,SSH-Patator
22,11535592,21,2008,4.507787723,SSH-Patator
22,12043594,19,2008,4.317648038,SSH-Patator
22,39959,2,0,50.05130259,SSH-Patator
22,12089521,21,2008,4.383961945,SSH-Patator
22,12564424,21,2008,4.218259428,SSH-Patator
22,13435979,21,2008,3.944632542,SSH-Patator
22,11893062,22,2008,4.624544966,SSH-Patator
22,503,3,24,7952.286282,SSH-Patator
22,11905713,21,2008,4.451644349,SSH-Patator
22,11515773,21,2008,4.515545765,SSH-Patator
22,11667351,21,2008,4.542590687,SSH-Patator
22,12379748,20,2008,4.281185691,SSH-Patator
22,14750141,22,2008,3.728777915,SSH-Patator
22,12053958,21,2008,4.396896024,SSH-Patator
22,10734314,21,2008,4.937437083,SSH-Patator
22,12751329,21,2008,4.156429498,SSH-Patator
22,4742052,14,1304,6.115495992,SSH-Patator
22,13251388,22,2008,4.150508611,SSH-Patator
22,11444452,21,2008,4.631064904,SSH-Patator
22,10915882,21,2008,4.855310821,SSH-Patator
22,11213033,21,2008,4.726642649,SSH-Patator
22,11956974,19,2008,4.181660009,SSH-Patator
22,12468265,19,2008,4.010181048,SSH-Patator
22,10786317,19,2008,4.635502554,SSH-Patator
22,121,1,0,16528.92562,SSH-Patator
22,13045233,21,1992,4.062786767,SSH-Patator
22,10242199,21,2024,5.17467001,SSH-Patator
22,11251715,21,2008,4.710393038,SSH-Patator
22,12043346,20,2024,4.400770351,SSH-Patator
22,13642122,21,2008,3.885026098,SSH-Patator
22,10246406,21,2008,5.172545378,SSH-Patator
22,10914142,21,2008,4.856084885,SSH-Patator
22,13545885,22,2008,4.060273655,SSH-Patator
22,12307072,19,2008,4.06270476,SSH-Patator
22,11547774,23,2008,4.762822688,SSH-Patator
22,11161155,21,2008,4.838208949,SSH-Patator
22,11833901,19,2024,4.225149425,SSH-Patator
22,13317312,19,2008,3.754511421,SSH-Patator
22,12645358,21,2008,4.191261331,SSH-Patator
22,12026039,20,1992,4.407103619,SSH-Patator
22,12315528,22,2008,4.384708475,SSH-Patator
22,11913281,22,2008,4.532756341,SSH-Patator
22,11802342,19,2008,4.236447309,SSH-Patator
22,10905795,20,2008,4.859801601,SSH-Patator
22,10580517,21,2008,5.009207017,SSH-Patator
22,11317486,21,2008,4.771377672,SSH-Patator
22,12563925,21,2008,4.218426965,SSH-Patator
22,11701279,21,2008,4.529419391,SSH-Patator
22,13096272,21,2008,4.123310817,SSH-Patator
22,12138032,21,2024,4.366440952,SSH-Patator
22,12874707,21,2024,4.116598537,SSH-Patator
22,11415586,21,2008,4.642775237,SSH-Patator
22,11980299,19,2008,4.173518541,SSH-Patator
22,10698561,20,2008,4.953937263,SSH-Patator
22,11379398,19,2008,4.393905548,SSH-Patator
22,12457387,22,2008,4.415051086,SSH-Patator
22,13635941,21,2008,3.886787131,SSH-Patator
22,11466186,22,2008,4.709499741,SSH-Patator
22,14328864,21,2008,3.698827765,SSH-Patator
22,10665162,21,2008,4.969451003,SSH-Patator
22,13266998,21,2008,3.994875103,SSH-Patator
22,11836027,21,2008,4.477853929,SSH-Patator
22,11683396,20,2008,4.536352273,SSH-Patator
22,12089097,21,2008,4.384115704,SSH-Patator
22,12254594,21,2008,4.324908683,SSH-Patator
22,11375977,21,2008,4.658940502,SSH-Patator
22,13431545,21,2008,3.945934738,SSH-Patator
22,13937649,21,2008,3.80264993,SSH-Patator
22,11614722,21,2008,4.56317422,SSH-Patator
22,11595574,21,2008,4.570709479,SSH-Patator
22,12190029,21,2008,4.347815744,SSH-Patator
22,13006759,23,2008,4.228570699,SSH-Patator
22,12513813,21,2024,4.235319802,SSH-Patator
22,11895858,20,2008,4.455332268,SSH-Patator
22,11486644,21,2008,4.614054375,SSH-Patator
22,11999141,20,2024,4.416982849,SSH-Patator
22,11165795,20,2008,4.746639178,SSH-Patator
22,13070636,21,2008,4.054890672,SSH-Patator
22,13131245,22,2008,4.112329029,SSH-Patator
22,118,1,0,16949.15254,SSH-Patator
22,11605345,21,2008,4.566861218,SSH-Patator
22,12460146,21,2008,4.253561716,SSH-Patator
22,11238910,21,2008,4.715759802,SSH-Patator
22,11585328,20,2008,4.57475179,SSH-Patator
22,12151847,21,2008,4.361476901,SSH-Patator
22,11675772,22,2008,4.624961844,SSH-Patator
22,12760718,19,2008,3.996640314,SSH-Patator
22,13014423,21,2008,3.995567072,SSH-Patator
22,11796665,21,2008,4.492795209,SSH-Patator
22,13419187,19,2008,3.72600814,SSH-Patator
22,11917264,21,2008,4.447329521,SSH-Patator
22,11797172,21,2008,4.492602125,SSH-Patator
22,11559720,21,2008,4.584886139,SSH-Patator
22,11201040,21,2008,4.731703485,SSH-Patator
22,12654822,21,2008,4.188126866,SSH-Patator
22,12183070,21,2008,4.350299227,SSH-Patator
22,13602431,24,2568,4.337459973,SSH-Patator
22,12321208,21,2008,4.301526279,SSH-Patator
22,12221380,21,2008,4.336662472,SSH-Patator
22,12473795,21,2008,4.248907409,SSH-Patator
22,11656712,21,2024,4.546736678,SSH-Patator
22,12512169,22,2008,4.315798484,SSH-Patator
22,12697752,21,2008,4.173967172,SSH-Patator
22,13354122,21,2008,4.043695273,SSH-Patator
22,11722724,21,2008,4.521133484,SSH-Patator
22,11770363,21,2008,4.417875642,SSH-Patator
22,11116259,20,2008,4.767791035,SSH-Patator
22,11836079,21,2008,4.477834256,SSH-Patator
22,11009287,21,2008,4.81411739,SSH-Patator
22,12432232,23,2008,4.423984366,SSH-Patator
22,13265049,21,2008,3.920075983,SSH-Patator
22,12369887,22,2008,4.446281522,SSH-Patator
22,11902090,21,2008,4.452999431,SSH-Patator
22,12425000,19,2008,4.024144869,SSH-Patator
22,11576345,19,2008,4.319152548,SSH-Patator
22,13372500,21,2008,3.963357637,SSH-Patator
22,11990639,22,2008,4.503513116,SSH-Patator
22,11981524,21,2024,4.423477347,SSH-Patator
22,12636122,21,2008,4.194324809,SSH-Patator
22,9759352,18,1672,4.303564417,SSH-Patator
22,12557138,21,2008,4.141070999,SSH-Patator
22,11871722,21,2008,4.464390254,SSH-Patator
22,12043066,23,2008,4.566943335,SSH-Patator
22,11773634,21,2008,4.586519336,SSH-Patator
22,13853542,22,2008,3.825736407,SSH-Patator
22,13507939,21,2008,3.923618548,SSH-Patator
22,12286706,21,2008,4.31360529,SSH-Patator
22,13650792,20,2008,3.882558609,SSH-Patator
22,13630043,19,2008,3.741734344,SSH-Patator
22,11439309,22,2008,4.720564852,SSH-Patator
22,11979610,21,2008,4.424184093,SSH-Patator
22,13007736,21,2008,4.074498437,SSH-Patator
22,13304733,22,2008,4.058706026,SSH-Patator
22,12801343,19,2008,4.0620738,SSH-Patator
22,10543939,22,2008,5.026584467,SSH-Patator
22,13462534,21,2008,4.011131931,SSH-Patator
22,12231948,22,2008,4.414668865,SSH-Patator
22,11552523,21,2008,4.587742435,SSH-Patator
22,10842282,21,2008,4.888269831,SSH-Patator
22,12194983,21,2024,4.346049519,SSH-Patator
22,10917095,21,2008,4.854771347,SSH-Patator
22,12720004,21,2008,4.166665356,SSH-Patator
22,10650264,23,2008,5.164191235,SSH-Patator
22,11888658,21,2008,4.458030503,SSH-Patator
22,11780725,19,2008,4.244220963,SSH-Patator
22,12667452,19,2008,3.947123699,SSH-Patator
22,12145016,23,2008,4.528606632,SSH-Patator
22,11365139,21,2008,4.663383351,SSH-Patator
22,11892865,22,2008,4.540537541,SSH-Patator
22,13181253,21,2008,4.020862053,SSH-Patator
22,11361044,19,2008,4.401003992,SSH-Patator
22,13091157,20,2008,4.048534442,SSH-Patator
22,10810849,21,2008,4.902482682,SSH-Patator
22,12542218,19,2008,3.986535715,SSH-Patator
22,11506620,21,2008,4.606044173,SSH-Patator
22,11851715,21,2008,4.471926637,SSH-Patator
22,11667421,19,2008,4.45685469,SSH-Patator
22,12235091,21,2008,4.331802681,SSH-Patator
22,12883047,22,2008,4.191554995,SSH-Patator
22,1023,3,32,5865.102639,SSH-Patator
22,11786609,22,2024,4.666312423,SSH-Patator
22,11998420,22,2008,4.500592578,SSH-Patator
22,12446427,22,2008,4.418938865,SSH-Patator
22,12453536,21,2008,4.255819391,SSH-Patator
22,13146660,21,2008,3.955377259,SSH-Patator
22,11823580,21,2024,4.482567886,SSH-Patator
22,12893084,20,2008,4.110730993,SSH-Patator
22,12701894,23,2008,4.408791319,SSH-Patator
22,11689048,21,2008,4.534158813,SSH-Patator
22,12922199,23,2008,4.256241527,SSH-Patator
22,13786820,19,2008,3.626652121,SSH-Patator
22,11476786,21,2008,4.618017623,SSH-Patator
22,13344755,22,2008,4.046533638,SSH-Patator
22,11843513,23,2008,4.643892399,SSH-Patator
22,12485064,21,2008,4.245072352,SSH-Patator
22,10473864,21,2008,5.060214645,SSH-Patator
22,13903754,21,2008,3.811920148,SSH-Patator
22,767,3,24,6518.904824,SSH-Patator
22,13442339,22,2008,4.017158026,SSH-Patator
22,8589122,19,1656,4.773479757,SSH-Patator
22,12502043,21,2008,4.239307128,SSH-Patator
22,12674290,22,2008,4.26059369,SSH-Patator
22,11961753,21,2008,4.430788698,SSH-Patator
22,12037939,21,2008,4.402747015,SSH-Patator
22,11418184,19,2008,4.378980055,SSH-Patator
22,12387079,21,2008,4.278651973,SSH-Patator
22,13671144,21,2008,3.87677871,SSH-Patator
22,11482037,21,2008,4.615905697,SSH-Patator
22,10498050,19,2008,4.76278928,SSH-Patator
22,10803467,21,2008,4.905832544,SSH-Patator
22,13531509,23,2008,4.064587327,SSH-Patator
22,11981592,21,2008,4.423452242,SSH-Patator
22,13451545,21,2008,3.940067851,SSH-Patator
22,13434132,21,2008,3.945174872,SSH-Patator
22,13095117,21,2008,4.047310154,SSH-Patator
22,12679254,21,2008,4.18005665,SSH-Patator
22,13605760,19,2008,3.674914154,SSH-Patator
22,11924975,22,2008,4.444453762,SSH-Patator
22,13527826,19,2008,3.696085387,SSH-Patator
22,11882805,19,2008,4.20776071,SSH-Patator
22,13328919,22,2008,4.051341298,SSH-Patator
22,11941069,21,2008,4.438463591,SSH-Patator
22,13044600,21,2008,4.062983917,SSH-Patator
22,12345057,21,2008,4.293216305,SSH-Patator
22,16029623,27,2824,4.054992435,SSH-Patator
22,11770667,21,1992,4.502718495,SSH-Patator
22,11540677,21,2008,4.592451552,SSH-Patator
